공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,설립구분,소재지유형,지역명,학교상태,기준년도,입학정원(학부),재학생수(학부),졸업생수(학부),전임교원수,연구비(교내),연구비(교외),대응자금(교내),대응자금(교외),교내 합계,교외 합계,전임교원 1인당 연구비(교내),전임교원 1인당 연구비(교외)
2022,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3127,15281,3935,989,9954460,113568070,1868825,40000,11823285,113608070,11954.8,114871.7
2022,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,150,616,178,80,271300,141121,0,0,271300,141121,3391.3,1764
2022,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3250,18110,4879,968,10765687,128405091,2574707,10125476,13340394,138530567,13781.4,143110.1
2022,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,307,1466,452,123,127000,1347882,0,0,127000,1347882,1032.5,10958.4
2022,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,250,1068,298,56,40000,232000,0,0,40000,232000,714.3,4142.9
2022,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,223,1025,214,44,93727,106000,1000,70000,94727,176000,2152.9,4000
2022,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3377,16593,4043,644,3439978,21680417,1009250,308310,4449228,21988727,6908.7,34144
2022,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2021,535,2384,601,121,199683,2586841,0,0,199683,2586841,1650.3,21378.9
2022,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1458,6840,1480,265,832500,6526334,0,0,832500,6526334,3141.5,24627.7
2022,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2906,15448,3851,1138,10125826,228730049,4170224,0,14296050,228730049,12562.4,200993
2022,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2421,12163,3065,553,4465631,29090116,221600,40000,4687231,29130116,8476,52676.5
2021,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2020,173,921,174,921,3829772,109493313,470625,158680,4300397,109651993,4669.3,119057.5
2021,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2020,50,224,44,18,25000,0,0,0,25000,0,1388.9,0
2021,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,200,740,185,26,0,0,0,0,0,0,0,0
2021,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3000,15751,3585,659,4075744,72783085,418909,231278,4494653,73014363,6820.4,110795.7
2021,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2020,328,2087,452,37,23090,689842,15000,0,38090,689842,1029.5,18644.4
2021,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,4720,26582,6093,1361,3949739,140721219,2689298,765660,6639037,141486879,4878.1,103958
2021,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3889,20047,4828,1504,21893538,366583758,1507222,0,23400760,366583758,15559,243739.2
2021,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1684,8527,1737,332,1474722,40817618,1331735,0,2806457,40817618,8453.2,122944.6
2021,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2863,15264,3622,685,655000,55998130,1679474,103700,2334474,56101830,3408,81900.5
2021,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1040,5608,1427,226,498500,5426587,60000,0,558500,5426587,2471.2,24011.4
2021,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2685,13868,3493,711,2514491,62789499,2135010,183885,4649501,62973384,6539.4,88570.2
2021,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1507,7130,1577,240,290000,1710822,0,0,290000,1710822,1208.3,7128.4
2021,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2020,1263,7912,1818,245,215000,3404316,0,0,215000,3404316,877.6,13895.2
2021,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1122,5464,1368,221,462500,3830142,0,0,462500,3830142,2092.8,17331
2021,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1379,6536,1408,278,490500,27443055,658000,9050,1148500,27452105,4131.3,98748.6
2021,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1574,8172,1818,407,2767344,49392466,953900,134479,3721244,49526945,9143.1,121687.8
2021,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1269,6500,1288,254,187340,10136973,20000,0,207340,10136973,816.3,39909.3
2021,0000036,0000036,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2020,2127,10206,2361,407,3202463,40077645,390500,119516,3592963,40197161,8827.9,98764.5
2021,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,136,461,94,27,0,8892,0,0,0,8892,0,329.3
2021,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2020,3150,16045,3324,2256,20228124,572295698,145000,0,20373124,572295698,9030.6,253677.2
2021,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2020,1737,9023,1862,441,4424115,43002868,116000,40000,4540115,43042868,10295,97602.9
2021,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1632,7130,1563,225,432260,7550217,36900,0,469160,7550217,2085.2,33556.5
2021,0000205,0000205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,180,685,138,34,500,48000,0,0,500,48000,14.7,1411.8
2021,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,502,2056,441,88,54000,1603304,17750,20000,71750,1623304,815.3,18446.6
2021,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3303,18882,4261,1496,16930671,366531099,5586925,2131012,22517596,368662111,15051.9,246431.9
2021,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2272,9261,2022,333,665333,5342063,78000,0,743333,5342063,2232.2,16042.2
2021,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2400,11854,2779,546,1578221,67907297,956800,249739,2535021,68157036,4642.9,124829.7
2021,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2110,10172,2225,440,844000,26004804,505553,7992,1349553,26012796,3067.2,59120
2021,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2700,13792,3028,539,3109360,38151192,2762084,207666,5871444,38358858,10893.2,71166.7
2021,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3417,19016,,1729,14227434,400495335,1242510,2463698,15469944,402959033,8947.3,233059
2021,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3027,15928,3364,975,11427885,100793128,2200070,20000,13627955,100813128,13977.4,103398.1
2021,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,150,632,173,80,278000,203195,0,9000,278000,212195,3475,2652.4
2021,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3190,18839,5184,943,10592894,103504295,230162,11811060,10823056,115315355,11477.3,122285.6
2021,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,307,1610,399,108,106500,303272,0,0,106500,303272,986.1,2808.1
2021,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,250,1114,250,52,19915,74440,0,0,19915,74440,383,1431.5
2021,0000079,0000079,케이씨대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,277,1629,288,56,33000,143957,0,0,33000,143957,589.3,2570.7
2021,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,223,1058,256,45,39500,215935,1000,0,40500,215935,900,4798.6
2021,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3377,17522,3757,662,3469260,16793231,999250,250000,4468510,17043231,6750,25745.1
2021,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2020,535,2447,611,115,195000,1492116,0,0,195000,1492116,1695.7,12974.9
2021,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1458,6610,1447,263,917100,7120787,0,0,917100,7120787,3487.1,27075.2
2021,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2890,15800,3724,1067,11215022,196993733,6302102,100000,17517124,197093733,16417.2,184717.7
2021,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2371,12130,3037,571,4574256,22056483,221600,79000,4795856,22135483,8399,38766.2
2020,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2019,50,231,10,18,62617,0,0,0,62617,0,3478.7,0
2020,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2019,173,923,88,903,3003556,92869987,454439,208557,3457995,93078544,3829.5,103077
2020,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,200,814,211,25,0,0,0,0,0,0,0,0
2020,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3000,15766,3447,689,5834056,70653137,446508,116101,6280564,70769238,9115.5,102713
2020,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2019,328,1980,516,36,37833,512672,15000,7900,52833,520572,1467.6,14460.3
2020,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,4720,25875,6005,1404,7043601,133477317,2492409,1144555,9536010,134621872,6792,95884.5
2020,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3799,20822,4572,1477,25332920,333908633,1028217,0,26361137,333908633,17847.8,226072.2
2020,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1684,8181,1818,327,1673581,28207377,1331228,0,3004809,28207377,9189,86261.1
2020,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2863,15109,3520,675,250000,48867693,2635993,132400,2885993,49000093,4275.5,72592.7
2020,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1040,5506,1229,182,563500,6531902,75000,0,638500,6531902,3508.2,35889.6
2020,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2685,13944,3081,682,2314629,61258959,1696717,256514,4011346,61515473,5881.7,90198.6
2020,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1507,6938,1521,227,340000,2950620,0,0,340000,2950620,1497.8,12998.3
2020,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2019,1263,7262,1593,247,10000,3296775,50000,0,60000,3296775,242.9,13347.3
2020,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1122,5517,1276,210,371000,4574834,0,10000,371000,4584834,1766.7,21832.5
2020,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1302,6544,1495,264,485500,22409114,0,7000,485500,22416114,1839,84909.5
2020,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1574,8275,1567,407,2648653,46515739,732750,165158,3381403,46680897,8308.1,114695.1
2020,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1269,6185,1461,239,280010,6570371,0,0,280010,6570371,1171.6,27491.1
2020,0000036,0000036,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2019,2067,10587,2278,386,2320530,32269776,247500,54400,2568030,32324176,6652.9,83741.4
2020,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,136,501,102,29,0,0,0,0,0,0,0,0
2020,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2019,3130,16608,3204,2256,19829708,514679578,185000,0,20014708,514679578,8871.8,228138.1
2020,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2019,1697,9028,1937,430,4335530,36889941,141600,210875,4477130,37100816,10411.9,86281
2020,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1592,7141,1384,222,329250,5889372,0,11100,329250,5900472,1483.1,26578.7
2020,0000205,0000205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,180,695,141,37,0,60000,0,0,0,60000,0,1621.6
2020,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,502,2112,452,87,44000,2010937,15000,15000,59000,2025937,678.2,23286.6
2020,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3303,19305,4047,1487,31175108,333577569,6618031,3356401,37793139,336933970,25415.7,226586.4
2020,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2060,8868,1982,306,1030000,4858207,63000,0,1093000,4858207,3571.9,15876.5
2020,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2320,11943,2614,516,1719524,64880988,322014,198959,2041538,65079947,3956.5,126123.9
2020,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2110,10123,2371,453,1189957,20886382,424299,48562,1614256,20934944,3563.5,46214
2020,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2675,13613,2999,523,1999190,32207544,2501963,231067,4501153,32438611,8606.4,62024.1
2020,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3417,18924,3939,1724,11107969,379254722,2284670,3271481,13392639,382526203,7768.4,221882.9
2020,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3027,15698,3384,972,10990373,104452091,2089251,0,13079624,104452091,13456.4,107461
2020,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,150,648,141,79,293500,200534,0,8000,293500,208534,3715.2,2639.7
2020,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3150,18747,3807,943,10080181,109247474,1799496,476092,11879677,109723566,12597.7,116355.8
2020,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,334,1693,410,112,70500,270380,0,0,70500,270380,629.5,2414.1
2020,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,269,1111,305,52,10000,0,10000,0,20000,0,384.6,0
2020,0000079,0000079,케이씨대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,277,1351,278,47,15000,316826,0,0,15000,316826,319.1,6741
2020,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,223,1049,230,45,19500,170000,0,0,19500,170000,433.3,3777.8
2020,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3377,17438,3605,680,3308984,15999333,512000,50000,3820984,16049333,5619.1,23602
2020,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2019,545,2512,591,110,199834,2300042,0,0,199834,2300042,1816.7,20909.5
2020,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1458,6567,1443,262,918670,5297028,0,0,918670,5297028,3506.4,20217.7
2020,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2804,15709,3637,1063,12126356,176738419,3190926,0,15317282,176738419,14409.5,166263.8
2020,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2371,12136,2689,567,4851829,21390158,252641,79875,5104470,21470033,9002.6,37866
2019,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2018,50,192,41,22,50197,0,0,0,50197,0,2281.7,0
2019,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2018,173,807,88,884,2999780,86818163,695643,280366,3695423,87098529,4180.3,98527.7
2019,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,200,833,187,25,0,29320,0,0,0,29320,0,1172.8
2019,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3000,15933,3274,698,4854715,70767925,514054,283336,5368769,71051261,7691.6,101792.6
2019,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2018,328,1997,497,32,24555,1037260,15000,0,39555,1037260,1236.1,32414.4
2019,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,4720,26430,5812,1434,13024827,129772234,1985754,568847,15010581,130341081,10467.6,90893.4
2019,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3799,21165,4345,1442,22624043,303803007,541943,0,23165986,303803007,16065.2,210681.7
2019,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1684,8199,1905,320,1403239,28664028,1327810,0,2731049,28664028,8534.5,89575.1
2019,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2863,15575,3108,624,350925,47787241,3282000,267617,3632925,48054858,5822,77011
2019,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1161,5620,1218,187,648500,5833626,85100,0,733600,5833626,3923,31195.9
2019,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2685,13975,3027,688,2062773,52973901,1503349,458754,3566122,53432655,5183.3,77663.7
2019,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1507,6837,1621,231,325000,2693965,0,0,325000,2693965,1406.9,11662.2
2019,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2018,1263,7300,1566,247,207250,4498742,50000,0,257250,4498742,1041.5,18213.5
2019,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1122,5498,1324,204,382500,5193690,0,0,382500,5193690,1875,25459.3
2019,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1302,6750,1589,259,500000,21963904,0,0,500000,21963904,1930.5,84802.7
2019,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1574,8522,1502,413,2147954,49205495,812233,147200,2960187,49352695,7167.5,119498.1
2019,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1269,6468,1337,235,304959,4415470,0,0,304959,4415470,1297.7,18789.2
2019,0000036,0000036,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2018,2067,10635,2039,376,2079340,28262311,13000,341330,2092340,28603641,5564.7,76073.5
2019,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,136,537,87,33,10000,0,0,0,10000,0,303,0
2019,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2018,3130,16556,3313,2260,17125359,519969199,144500,0,17269859,519969199,7641.5,230074.9
2019,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2018,1697,9059,1951,420,4654504,35481945,91470,152305,4745974,35634250,11299.9,84843.5
2019,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1592,7075,1645,219,400904,7430082,0,0,400904,7430082,1830.6,33927.3
2019,0000205,0000205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,180,675,163,38,0,30000,0,0,0,30000,0,789.5
2019,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,502,2086,450,83,27000,1609428,12000,0,39000,1609428,469.9,19390.7
2019,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3303,19798,3925,1448,29355284,302602516,1370480,1880080,30725764,304482596,21219.5,210278
2019,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2060,8966,2050,316,1647000,3478471,45000,0,1692000,3478471,5354.4,11007.8
2019,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2320,11799,2584,514,1519634,57365363,1408363,356183,2927997,57721546,5696.5,112298.7
2019,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2110,10146,2376,453,1368166,18883958,35500,43750,1403666,18927708,3098.6,41783
2019,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2675,13617,2838,513,2895590,30048478,1132669,198967,4028259,30247445,7852.4,58961.9
2019,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3417,19084,3921,1684,9611993,353530152,2233030,1868076,11845023,355398228,7033.9,211044.1
2019,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3027,16088,3086,962,11324639,99311932,1440727,0,12765366,99311932,13269.6,103234.9
2019,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,150,637,163,80,305000,216328,0,10000,305000,226328,3812.5,2829.1
2019,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3150,18543,3574,939,8583797,90987021,491123,472124,9074920,91459145,9664.5,97400.6
2019,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,360,1746,450,110,75500,243803,0,0,75500,243803,686.4,2216.4
2019,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,269,1176,258,48,42706,38656,0,0,42706,38656,889.7,805.3
2019,0000079,0000079,케이씨대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,277,1389,288,46,14293,103370,0,0,14293,103370,310.7,2247.2
2019,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,223,1088,246,43,86460,90800,0,0,86460,90800,2010.7,2111.6
2019,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3377,17770,3569,694,3375275,13685308,164500,0,3539775,13685308,5100.5,19719.5
2019,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2018,545,2455,573,114,15000,1620948,15000,0,30000,1620948,263.2,14218.8
2019,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1458,6568,1287,257,801630,5325248,0,0,801630,5325248,3119.2,20720.8
2019,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2804,16142,3574,1044,13639801,157698737,3251624,0,16891425,157698737,16179.5,151052.4
2019,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2371,12339,2702,557,4453809,21424740,279850,78375,4733659,21503115,8498.5,38605.2
2018,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2017,145,679,76,890,3052923,84345613,719352,291092,3772275,84636705,4238.5,95097.4
2018,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2017,50,178,43,21,32087,0,0,0,32087,0,1528,0
2018,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,200,823,178,25,0,35000,0,0,0,35000,0,1400
2018,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,3000,15908,3399,716,5056968,63878350,600395,165797,5657363,64044147,7901.3,89447.1
2018,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2017,328,2030,487,39,51537,1921376,25000,0,76537,1921376,1962.5,49266.1
2018,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,4663,26063,5462,1442,14644978,135962134,2239919,652143,16884897,136614277,11709.4,94739.4
2018,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,3799,21080,4427,1432,16251771,274114789,1054542,0,17306313,274114789,12085.4,191420.9
2018,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,1684,8019,1822,325,1476050,30024938,1457527,0,2933577,30024938,9026.4,92384.4
2018,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,2863,15290,3132,627,3598195,48061952,3324479,367258,6922674,48429210,11040.9,77239.6
2018,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,1210,5716,1145,196,674500,6855091,191000,5000,865500,6860091,4415.8,35000.5
2018,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,2685,13872,2993,714,1949511,55433942,1160890,860119,3110401,56294061,4356.3,78843.2
2018,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,1507,6818,1610,240,376300,2678443,0,0,376300,2678443,1567.9,11160.2
2018,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2017,1263,6966,1617,244,170250,5056007,50000,0,220250,5056007,902.7,20721.3
2018,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,1122,5662,1202,209,290000,4954671,0,187518,290000,5142189,1387.6,24603.8
2018,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,1302,6808,1742,262,496000,21914397,0,0,496000,21914397,1893.1,83642.7
2018,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,1574,8302,1642,411,2357572,54420605,584000,186274,2941572,54606879,7157.1,132863.5
2018,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,1269,6468,1405,241,293509,3522786,0,0,293509,3522786,1217.9,14617.4
2018,0000036,0000036,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2017,2067,10406,1339,376,1829700,29083695,13000,385842,1842700,29469537,4900.8,78376.4
2018,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,136,604,114,33,28160,42229,11500,0,39660,42229,1201.8,1279.7
2018,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2017,3130,16511,3166,2227,14239104,497434186,1024500,0,15263604,497434186,6853.9,223365.1
2018,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2017,1697,8990,1920,429,4369809,37168012,123750,252700,4493559,37420712,10474.5,87227.8
